Positive	Negative	Text	Explanation
1	-1	Updated Schedulers Unit Tests - merged all scheduler tests into the same package - using inheritance so that the same tests are applied to each of the different Scheduler implementations - manual test (too slow for normal execution) can be run to test memory leaks (TestRecursionMemoryUsage.java) 	Updated Schedulers Unit Tests -merged all scheduler tests into the same package -using inheritance so that the same tests are applied to each of the different Scheduler implementations -manual test (too slow for normal execution )can be run to test memory leaks (TestRecursionMemoryUsage .[sentence: 1,-1] java )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	CurrentThreadScheduler Memory Leak Fixed - Current/Immediate/NewThread/Executor Schedulers are passing unit tests - Current/NewThread/Executor Schedulers do not leak memory on the recursion test (Immediate can’t be used for recursion otherwise it stack overflows) 	CurrentThreadScheduler Memory Leak[-2]Fixed -Current /Immediate /NewThread /Executor Schedulers are passing unit tests -Current /NewThread /Executor Schedulers do not leak[-2][=0 negation]memory on the recursion test (Immediate can ’t be used for recursion otherwise it stack overflows[-2])[sentence: 1,-2] [result: max + and - of any sentence]
2	-2	ExecutorScheduler Memory Leak Fix - new InnerExecutorScheduler and childSubscription - improvements to unit tests 	ExecutorScheduler Memory Leak[-2]Fix -new InnerExecutorScheduler and childSubscription -improvements[2]to unit tests [sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Scheduler Unit Tests - passing for all but ExecutorScheduler 	Scheduler Unit Tests -passing for all but ExecutorScheduler [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update Scheduler Tests for Recursion and Common Testing 	Update Scheduler Tests for Recursion and Common Testing [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	New contrib module: rxjava-async-util Home for async utility functions with juc.Future, Actions, Functions etc that don’t need to be in rxjava-core. As per discussions at: - https://github.com/Netflix/RxJava/pull/646#issuecomment-31147005 - https://github.com/Netflix/RxJava/pull/645#issuecomment-31146492 - https://github.com/Netflix/RxJava/pull/622#issuecomment-31144128 	New contrib module :rxjava -async -util Home for async utility functions with juc .[sentence: 1,-1] Future ,Actions ,Functions etc that don ’t need to be in rxjava -core .[sentence: 1,-1] As per discussions at :-https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /646 #issuecomment -31147005 -https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /645 #issuecomment -31146492 -https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /622 #issuecomment -31144128 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Standardize Naming of average/sum methods See https://github.com/Netflix/RxJava/pull/698#issuecomment-31282416 	Standardize Naming of average /sum methods See https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /698 #issuecomment -31282416 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename to ReduceTest 	Rename to ReduceTest [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Fix SafeObserver handling of onComplete errors Fixes https://github.com/Netflix/RxJava/issues/630 	Fix SafeObserver[2]handling of onComplete errors[-2]Fixes https ://github .[sentence: 2,-2] com /Netflix /RxJava /issues /630 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	doOnNext, doOnCompleted, doOnError, doOnEach 	doOnNext ,doOnCompleted ,doOnError ,doOnEach [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Naming and Class Conventions - make concrete implementations final as extending them is dangerous (use composition and implement Subscription instead) - deprecated long get/setSubscription methods in favor of short verbs (add/get/set/clear/remove) - updated unit tests with changes 	Naming and Class Conventions -make concrete implementations final as extending them is dangerous[-2](use composition and implement Subscription instead )-deprecated long get /setSubscription methods in favor[2]of short verbs (add /get /set /clear /remove )-updated unit tests with changes [sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Refactor MultipleAssignment - simplified state machine 	Refactor MultipleAssignment -simplified state machine [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Refactor CompositeSubscription - simplified state machine - removed busy spin state 	Refactor CompositeSubscription -simplified state machine -removed busy spin state [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Added create with initial capacity. 	Added create with initial capacity .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Refactor for Performance - previous commit got non-blocking working but perf tests showed it slow - this commit retains non-blocking but surpasses master branch performance Master branch: 11,947,459 ops/sec This commit: 16,151,174 ops/sec 	Refactor for Performance -previous commit got non -blocking[-2]working but perf tests showed it slow -this commit retains non -blocking[-2]but surpasses master branch performance Master branch :11 ,947 ,459 ops /sec This commit :16 ,151 ,174 ops /sec [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	License Header and Separate out Perf Tests 	License Header and Separate out Perf Tests [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Subject Refactor - Common logic composed inside SubjectSubscriptionManager - ReplaySubject does not block while replaying to new subscribers - Added unit tests and fixed behavior while reviewing with @headinthebox compared to Rx.Net - Uses mostly non-blocking approach (I believe it’s all correct, unit and long running tests have been used to prove it. The tests found concurrency problems during development and became stable once I got the design correct. As with all concurrent code I may be missing something.) 	Subject Refactor -Common logic composed inside SubjectSubscriptionManager -ReplaySubject does not block[-2][=0 negation]while replaying to new subscribers -Added unit tests and fixed behavior while reviewing with @headinthebox compared to Rx .[sentence: 1,-1] Net -Uses mostly non -blocking[-2]approach (I believe it ’s all correct ,unit and long running tests have been used to prove it .[sentence: 1,-2] The tests found concurrency problems[-2]during development and became stable[-2]once I got the design correct .[sentence: 1,-2] As with all concurrent code I may be missing something .)[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Implement the blocking/non-blocking single, singleOrDefault, first, firstOrDefault, last, lastOrDefault 	Implement the blocking[-2]/non -blocking[-2]single ,singleOrDefault ,first ,firstOrDefault ,last ,lastOrDefault [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Fixed the blocking/non-blocking first 	Fixed the blocking[-2]/non -blocking[-2]first [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	ObserveOn Fixes - fix subscription leak (Composite+MultipleAssignment instead of just Composite) - add unit tests 	ObserveOn Fixes -fix subscription leak[-2](Composite +MultipleAssignment instead of just Composite )-add unit tests [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Operation: Replay additional overloads 	Operation :Replay additional overloads [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Migrate code to use rx.schedulers instead of rx.concurrency Unit tests passed before and after (did change in multiple steps to assert unit test pass against rx.concurrency before migrating to rx.schedulers). 	Migrate code to use rx .[sentence: 1,-1] schedulers instead of rx .[sentence: 1,-1] concurrency Unit tests passed before and after (did change in multiple steps to assert unit test pass against[-2]rx .[sentence: 1,-2] concurrency before migrating to rx .[sentence: 1,-1] schedulers ).[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Backwards compatible deprecated rx.concurrency classes These will exist for a few releases to allow people to migrate from rx.concurrency to rx.schedulers. 	Backwards compatible deprecated rx .[sentence: 1,-1] concurrency classes These will exist for a few releases to allow people to migrate from rx .[sentence: 1,-1] concurrency to rx .[sentence: 1,-1] schedulers .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Migrate Schedulers to rx.schedulers package 	Migrate Schedulers to rx .[sentence: 1,-1] schedulers package [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Lock-free subscriptions 	Lock -free subscriptions [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	ObserveOn fix for observing the same source on the same scheduler by two different observers. 	ObserveOn fix for observing the same source[-2]on the same scheduler by two different observers .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	moving the AssertObservable class to the test side of the build. 	moving the AssertObservable class to the test side of the build .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Moving StringObservable to contrib module 	Moving StringObservable to contrib module [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	BugFix: Handling of Terminal State for Behavior/Publish Subjects - They were not correctly emitting onCompleted when new Observers subscribed after the Subject was terminated. - Added same logic that already existed on AsyncSubject 	BugFix :Handling of Terminal State for Behavior /Publish Subjects -They were not correctly emitting onCompleted when new Observers subscribed after the Subject was terminated .[sentence: 1,-1] -Added same logic that already existed on AsyncSubject [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Added test 	Added test [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fix ObserveOn and add ParallelMerge Scheduler overload - ObserveOn was not correctly recursing when the source was async. It would create a new scheduler (i.e. a new thread) each time. - Also added unit tests to ParallelMerge 	Fix ObserveOn and add ParallelMerge Scheduler overload -ObserveOn was not correctly recursing when the source[-2]was async .[sentence: 1,-2] It would create a new scheduler (i .[sentence: 1,-1] e .[sentence: 1,-1] a new thread )each time .[sentence: 1,-1] -Also added unit tests to ParallelMerge [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Refactored ObserveOn without ScheduledObserver 	Refactored ObserveOn without ScheduledObserver [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	BugFix: AsyncSubject - it was not emitting values to observers that subscribed after onCompleted/onError 	BugFix :AsyncSubject -it was not emitting values[2]to observers that subscribed after onCompleted /onError [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	DoOn Tweaks - do not have 2 method overloads with similar method signatures, dynamic languages can not negotiate method dispatch using function arity - add doOnCompleted and doOnError methods instead of different doOnEach overloads 	DoOn Tweaks -do not have 2 method overloads with similar method signatures ,dynamic[2]languages can not negotiate method dispatch using function arity -add doOnCompleted and doOnError methods instead of different doOnEach overloads [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Separating unit tests out and update the comments 	Separating unit tests out and update the comments [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Don't emit null onComplete when no onNext received 	Don't emit null onComplete when no onNext received [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Add and clarify unit tests in map 	Add and clarify unit tests in map [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Separating unit tests out due to https://github.com/Netflix/RxJava/pull/466 	Separating unit tests out due to https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /466 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Move last 6 remaining unit tests out. 	Move last 6 remaining unit tests out .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	moving tests to test source folder #439 	moving tests to test source[-2]folder #439 [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	creating test classes on test source folder 	creating test classes on test source[-2]folder [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Singularize AndroidObservables, move to observables package 	Singularize AndroidObservables ,move to observables package [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Force 'hasNext' and 'next' throw the error once they have already thrown it before 	Force[-2]'hasNext 'and 'next 'throw the error[-2]once they have already thrown it before [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Followed the iterator contract 	Followed the iterator contract [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Drop use of WeakReferences and use a custom subscription instead 	Drop[-2]use of WeakReferences[-2]and use a custom subscription instead [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Combine RefCountTest and RefCountTests 	Combine RefCountTest and RefCountTests [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Removed static variant of refCount 	Removed static[-2]variant of refCount [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	move MovieLibUsage.java from project rxjava-scala-java to project rxjava-scala and delete project rxjava-scala-java 	move MovieLibUsage .[sentence: 1,-1] java from project rxjava -scala -java to project rxjava -scala and delete project rxjava -scala -java [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Change 'any' to 'isEmpty'/'exists' 	Change 'any 'to 'isEmpty '/'exists '[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	refactor package structure package object scala and package scala now can coexist 	refactor package structure package object scala and package scala now can coexist [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge and work on RefCount 	Merge and work on RefCount [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge and work on RefCount 	Merge and work on RefCount [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Use 'debounce' as proper name for ThrottleWithTimeout which unfortunately is the poorly named Rx Throttle operator. http://drupalmotion.com/article/debounce-and-throttle-visual-explanation Debounce: Think of it as "grouping multiple events in one". Imagine that you go home, enter in the elevator, doors are closing... and suddenly your neighbor appears in the hall and tries to jump on the elevator. Be polite! and open the doors for him: you are debouncing the elevator departure. Consider that the same situation can happen again with a third person, and so on... probably delaying the departure several minutes. Throttle: Think of it as a valve, it regulates the flow of the executions. We can determine the maximum number of times a function can be called in certain time. So in the elevator analogy.. you are polite enough to let people in for 10 secs, but once that delay passes, you must go! http://unscriptable.com/2009/03/20/debouncing-javascript-methods/ http://www.illyriad.co.uk/blog/index.php/2011/09/javascript-dont-spam-your-server-debounce-and-throttle/ 	Use 'debounce 'as proper name for ThrottleWithTimeout which unfortunately[-2]is the poorly[-2]named Rx Throttle operator .[sentence: 1,-2] http ://drupalmotion .[sentence: 1,-1] com /article /debounce -and -throttle -visual -explanation Debounce :Think of it as 'grouping multiple events in one '.[sentence: 1,-1] Imagine that you go home ,enter in the elevator ,doors are closing ...[sentence: 1,-1] and suddenly your neighbor appears in the hall and tries to jump on the elevator .[sentence: 1,-1] Be polite ![+0.6 punctuation mood emphasis][sentence: 2,-1] and open the doors for him :you are debouncing the elevator departure .[sentence: 1,-1] Consider that the same situation can happen again with a third person ,and so on ...[sentence: 1,-1] probably delaying the departure several minutes .[sentence: 1,-1] Throttle :Think of it as a valve ,it regulates the flow of the executions .[sentence: 1,-1] We can determine the maximum number of times a function can be called in certain time .[sentence: 1,-1] So in the elevator analogy ..[sentence: 1,-1] you are polite enough to let people in for 10 secs ,but once that delay[-2]passes ,you must go ![+0.6 punctuation mood emphasis][sentence: 2,-2] http ://unscriptable .[sentence: 1,-1] com /2009 /03 /20 /debouncing -javascript -methods /http ://www .[sentence: 1,-1] illyriad .[sentence: 1,-1] co .[sentence: 1,-1] uk /blog /index .[sentence: 1,-1] php /2011 /09 /javascript -dont -spam[-2][=0 negation]-your -server -debounce -and -throttle /[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	unit tests for covariance - refactoring so not everything for the entire Observable ends up in a single class 	unit tests for covariance -refactoring so not everything for the entire Observable ends up in a single class [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge window operator commit to master This is from commit http://github.com/RallySoftware/RxJava/commit/71335e4ed1531b1542c7b304a6d3337145e0b2df 	Merge window operator commit to master This is from commit http ://github .[sentence: 1,-1] com /RallySoftware /RxJava /commit /71335e4ed1531b1542c7b304a6d3337145e0b2df [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	SwitchDo - remove instance method - rename to switchOnNext (leaving behind deprecated switchDo for now) See https://github.com/Netflix/RxJava/issues/342 	SwitchDo -remove instance method -rename to switchOnNext (leaving behind deprecated switchDo for now )See https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /342 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	BlockingObservable Refactor No longer extends from Observable. If someone chooses to use BlockingObservable the intent is to leave the Observable so it shouldn't show the non-blocking operators. Remove duplicate static methods, similar to how done on Observable in earlier commit. 	BlockingObservable[-2]Refactor No longer extends from Observable .[sentence: 1,-2] If someone chooses to use BlockingObservable[-2]the intent is to leave the Observable so it shouldn't show the non -blocking[-2]operators .[sentence: 1,-2] Remove duplicate static[-2]methods ,similar to how done on Observable in earlier commit .[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Remove unnecessary Observable constructor - fixed unit tests that relied on it 	Remove unnecessary[-2]Observable constructor -fixed unit tests that relied on it [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Change OnSubscribeFunc.call to OnSubscribeFunc.onSubscribe Avoid name collions for `call` method with Func* interfaces to simplify interop with Clojure etc. 	Change OnSubscribeFunc .[sentence: 1,-1] call to OnSubscribeFunc .[sentence: 1,-1] onSubscribe Avoid[-2]name collions for `call `method with Func *interfaces to simplify interop with Clojure etc .[sentence: 1,-2] [result: max + and - of any sentence]
3	-2	Make DummyObservable visible to clojureTest classpath. RxJava issue #327. Moved DummyObservable into main so that it's compiled and available when the clojureTest task executes. Perhaps someone with stronger Gradle skills can figure out how to put this Java class in src/test and get things to work out. Correctly. For the time being, several clean/build cycles worked fine for me. 	Make DummyObservable visible to clojureTest classpath .[sentence: 1,-1] RxJava issue #327 .[sentence: 1,-1] Moved DummyObservable into main so that it's compiled and available when the clojureTest task executes[-2].[sentence: 1,-2] Perhaps someone with stronger Gradle skills can figure out how to put this Java class in src /test and get things to work out .[sentence: 1,-1] Correctly .[sentence: 1,-1] For the time being ,several clean /build cycles worked fine[3]for me .[sentence: 3,-1] [result: max + and - of any sentence]
1	-1	Move Observable UnitTests The Observable class is huge by nature as it is the facade for all operators. Due to this it represents all functionality and should not have it's tests inside it. They are moved to /src/test/ so as to allow breaking them up into lots of individual classes. 	Move Observable UnitTests The Observable class is huge by nature as it is the facade for all operators .[sentence: 1,-1] Due to this it represents all functionality and should not have it's tests inside it .[sentence: 1,-1] They are moved to /src /test /so as to allow breaking them up into lots of individual classes .[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Observable API reduction - remove static methods that are not entry points (creators or combinatorial) - remove deprecated methods This change was done to: - Reduce the footprint of the API - Clarify the API so instance methods are preferred unless the static method is appropriate as an entry point - Remove duplicate method signatures (such as a buffer method) where the only difference was one was static. This actually causes issues at the bytecode level with dynamic languages since the only difference between them is a modifier making one of them static. Some dynamic languages have a hard time choosing between the two methods when both have the same signature. 	Observable API reduction -remove static[-2]methods that are not entry points (creators or combinatorial )-remove deprecated methods This change was done to :-Reduce the footprint of the API -Clarify the API so instance methods are preferred unless the static[-2]method is appropriate as an entry point -Remove duplicate method signatures (such as a buffer method )where the only difference was one was static[-2].[sentence: 1,-2] This actually causes issues at the bytecode level with dynamic[2]languages since the only difference between them is a modifier making one of them static[-2].[sentence: 2,-2] Some dynamic[2][+-1 booster word]languages have a hard time choosing between the two methods when both have the same signature .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Action interfacesAction Marker Interface 	Action interfacesAction Marker Interface [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Removed the exclude from the javadoc task as it was breaking javadoc generation from the projects root folder 	Removed the exclude[-2]from the javadoc task as it was breaking javadoc generation from the projects root folder [sentence: 1,-2] [result: max + and - of any sentence]
2	-2	Moved sources under main android package. Excluded the test support package from being included when building a jar or generating javadoc Javadoc comments added 	Moved sources[-2]under main android package .[sentence: 1,-2] Excluded the test support[2]package from being included when building a jar or generating javadoc Javadoc comments added [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	Reduce duplication by making "schedule now" the special case Forwards to "schedule later" with delay of 0 now. 	Reduce duplication by making 'schedule now 'the special[2]case Forwards to 'schedule later 'with delay[-2]of 0 now .[sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Remove thread.sleep from unit test to speed it up .. and apparently formatting and imports changed a bunch ... 	Remove thread .[sentence: 1,-1] sleep from unit test to speed it up ..[sentence: 1,-1] and apparently formatting and imports changed a bunch ...[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Change hasException to hasThrowable 	Change hasException to hasThrowable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Change onError(Exception) to onError(Throwable) See issue "Observer#onError should use Throwable" for background => https://github.com/Netflix/RxJava/issues/296 	Change onError (Exception )to onError (Throwable )See issue 'Observer #onError should use Throwable 'for background =>https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /296 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Rename AtomicObserver to SafeObserver Rename to be more descriptive of what it has evolved to. 	Rename AtomicObserver to SafeObserver[2]Rename to be more descriptive of what it has evolved to .[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Added JavaDoc and moved public helper classes of OperationBuffer class to rx.util package. 	Added JavaDoc and moved public helper classes of OperationBuffer class to rx .[sentence: 1,-1] util package .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Move forEach to BlockingObservable - was missed in previous refactoring 	Move forEach to BlockingObservable[-2]-was missed[-2]in previous refactoring [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Switch operator should now propagate onError in subsequences. 	Switch operator should now propagate onError in subsequences .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Move blocking operators to BlockingObservable - see https://github.com/Netflix/RxJava/issues/270 for background 	Move blocking[-2]operators to BlockingObservable[-2]-see https ://github .[sentence: 1,-2] com /Netflix /RxJava /issues /270 for background [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Moving "implementation detail" classes out of public API 	Moving 'implementation detail 'classes out of public API [sentence: 1,-1] [result: max + and - of any sentence]
3	-1	fixed method signatures and respective javadocs of various aggregate/reduce/scan overloads 	fixed method signatures and respective[3]javadocs of various aggregate /reduce /scan overloads [sentence: 3,-1] [result: max + and - of any sentence]
1	-1	Renamed `extensions` to `rxjava-contrib`. 	Renamed `extensions `to `rxjava -contrib `.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Created `extensions` subdirectory for non-core additions to RxJava and moved `SwingScheduler` into a new subproject `rxjava-swing`. 	Created `extensions `subdirectory for non -core additions to RxJava and moved `SwingScheduler `into a new subproject `rxjava -swing `.[sentence: 1,-1] [result: max + and - of any sentence]
3	-2	Added tests against periodic scheduling. I hope the delays are stable yet fast enough... 	Added tests against[-2]periodic scheduling .[sentence: 1,-2] I hope[3]the delays are stable[-2]yet fast enough ...[sentence: 3,-2] [result: max + and - of any sentence]
1	-1	Implemented periodic scheduling, too. Needs testing now. 	Implemented periodic scheduling ,too .[sentence: 1,-1] Needs testing now .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge branch 'master' into multisubscribe Conflicts: rxjava-core/src/main/java/rx/operators/OperatorGroupBy.java 	Merge branch 'master 'into multisubscribe Conflicts[-2]:rxjava -core /src /main /java /rx /operators /OperatorGroupBy .[sentence: 1,-2] java [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename from Operator* to Operation* to match convention 	Rename from Operator *to Operation *to match convention [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename DefaultSubject to PublishSubject - https://github.com/Netflix/RxJava/issues/242 	Rename DefaultSubject to PublishSubject -https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /242 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge Scheduler/AbstractScheduler - using abstract class for Scheduler for same reason Observable is concrete - discussed and decided upon at https://github.com/Netflix/RxJava/pull/235 	Merge Scheduler /AbstractScheduler -using abstract class for Scheduler for same reason Observable is concrete -discussed and decided upon at https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /235 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Change Scheduler implementations to use primary methods Work done in https://github.com/Netflix/RxJava/pull/229 added the following methods: - Subscription schedule(T state, Func2<Scheduler, T, Subscription> action, long delayTime, TimeUnit unit)} - Subscription schedule(T state, Func2<Scheduler, T, Subscription> action)} These are in fact the primary methods from RxNet (http://msdn.microsoft.com/en-us/library/hh211963(v=vs.103).aspx) and the others are just helper overloads. It seems it is better to set the precedent to use these 2 methods for actual implementation logic while all other methods are just decorating and forwarding from AbstractScheduler to these methods. I have updated the various implementations to achieve this. Unit tests are passing … but we don't have enough unit test coverage so I won't be surprised if bugs are found. 	Change Scheduler implementations to use primary methods Work done in https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /229 added the following methods :-Subscription schedule (T state ,Func2 <Scheduler ,T ,Subscription >action ,long delayTime ,TimeUnit unit )}-Subscription schedule (T state ,Func2 <Scheduler ,T ,Subscription >action )}These are in fact the primary methods from RxNet (http ://msdn .[sentence: 1,-1] microsoft .[sentence: 1,-1] com /en -us /library /hh211963 (v =vs .[sentence: 1,-1] 103 ).[sentence: 1,-1] aspx )and the others are just helper overloads .[sentence: 1,-1] It seems it is better to set the precedent to use these 2 methods for actual implementation logic while all other methods are just decorating and forwarding from AbstractScheduler to these methods .[sentence: 1,-1] I have updated the various implementations to achieve this .[sentence: 1,-1] Unit tests are passing …but we don't have enough unit test coverage so I won't be surprised if bugs are found .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Non-blocking implementation of ScheduledObserver 	Non -blocking[-2]implementation of ScheduledObserver [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Corrected naming Operator -> Operation 	Corrected naming Operator ->Operation [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Moved state to Observer from Observable 	Moved state to Observer from Observable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Multicast implemented 	Multicast implemented [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Playing with Subject and ConnectedObservable 	Playing[2]with Subject and ConnectedObservable [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	initial attempt at implementing periodic schedulers as discussed in #228, needs some testing next... 	initial attempt at implementing periodic schedulers as discussed in #228 ,needs some testing next ...[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Switched sample from internal clock to using the interval operator 	Switched sample from internal clock to using the interval operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Oops, the test scheduler has to go into the main sources. 	Oops ,the test scheduler has to go into the main sources[-2].[sentence: 1,-2] [result: max + and - of any sentence]
2	-1	Tweaks to Executor/ExecutorScheduler/IOScheduler and Javadocs - added Javadocs - moved some classes to package-private until they are proven necessary for the public API - made ExecutorScheduler support Executor implementations and still work with time delays by using a system-wide scheduler/timer - made IO thread-pool unbounded with a cached thread pool 	Tweaks to Executor /ExecutorScheduler /IOScheduler and Javadocs -added Javadocs -moved some classes to package -private until they are proven necessary for the public API -made ExecutorScheduler support[2]Executor implementations and still work with time delays by using a system -wide scheduler /timer -made IO thread -pool unbounded with a cached thread pool [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Make ForwardingScheduler Internal Until there is a use case other than unit testing I'm moving this to a non-public role so it's not part of the public API. 	Make ForwardingScheduler Internal Until there is a use case other than unit testing I'm moving this to a non -public role so it's not part of the public API .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Keeping ScheduledObserver out of public API For now keeping ScheduledObserver an implementation detail until it's clear we want it part of the long-term public API. 	Keeping ScheduledObserver out of public API For now keeping ScheduledObserver an implementation detail until it's clear we want it part of the long -term public API .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	RxJavaObservableExecutionHook Allow a plugin to intercept invocations of an Observable via its subscribe method. Use cases: - extra logging or metrics for start, return and error events when subscribing - decorate (or replace) an 'onSubscribe' function with additional behavior - decorate an Exception - decorate a Subscription This is modeled after Hystrix Plugins: http://netflix.github.com/Hystrix/javadoc/index.html?com/netflix/hystrix/strategy/executionhook/HystrixCommandExecutionHook.html Javadocs will be at http://netflix.github.com/RxJava/javadoc/ 	RxJavaObservableExecutionHook Allow a plugin to intercept invocations of an Observable via its subscribe method .[sentence: 1,-1] Use cases :-extra logging or metrics for start ,return and error[-2]events when subscribing -decorate (or replace )an 'onSubscribe 'function with additional behavior -decorate an Exception -decorate a Subscription This is modeled after Hystrix Plugins :http ://netflix .[sentence: 1,-2] github .[sentence: 1,-1] com /Hystrix /javadoc /index .[sentence: 1,-1] html ?[sentence: 1,-1] com /netflix /hystrix /strategy /executionhook /HystrixCommandExecutionHook .[sentence: 1,-1] html Javadocs will be at http ://netflix .[sentence: 1,-1] github .[sentence: 1,-1] com /RxJava /javadoc /[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	1. Update javadoc on subscribe() blocking if observables are running on the same thread. 2. Add test case with infinity observable. 3. Add test case to unsubscribe() with all observables running in different thread (non-blocking). 	1 .[sentence: 1,-1] Update javadoc on subscribe ()blocking[-2]if observables are running on the same thread .[sentence: 1,-2] 2 .[sentence: 1,-1] Add test case with infinity observable .[sentence: 1,-1] 3 .[sentence: 1,-1] Add test case to unsubscribe ()with all observables running in different thread (non -blocking[-2]).[sentence: 1,-2] [result: max + and - of any sentence]
